observation_date,S4248SM144SCEN
2000-12-01,-23.0
2001-01-01,272.0
2001-02-01,-60.0
2001-03-01,-365.0
2001-04-01,269.0
2001-05-01,-40.0
2001-06-01,67.0
2001-07-01,105.0
2001-08-01,-157.0
2001-09-01,-59.0
2001-10-01,14.0
2001-11-01,247.0
2001-12-01,140.0
2002-01-01,-188.0
2002-02-01,208.0
2002-03-01,151.0
2002-04-01,-101.0
2002-05-01,-37.0
2002-06-01,42.0
2002-07-01,24.0
2002-08-01,-43.0
2002-09-01,48.0
2002-10-01,-184.0
2002-11-01,143.0
2002-12-01,339.0
2003-01-01,-323.0
2003-02-01,142.0
2003-03-01,89.0
2003-04-01,-49.0
2003-05-01,-68.0
2003-06-01,22.0
2003-07-01,410.0
2003-08-01,-119.0
2003-09-01,-131.0
2003-10-01,211.0
2003-11-01,-110.0
2003-12-01,78.0
2004-01-01,160.0
2004-02-01,-163.0
2004-03-01,-104.0
2004-04-01,176.0
2004-05-01,88.0
2004-06-01,-137.0
2004-07-01,86.0
2004-08-01,-35.0
2004-09-01,84.0
2004-10-01,97.0
2004-11-01,1.0
2004-12-01,97.0
2005-01-01,95.0
2005-02-01,31.0
2005-03-01,21.0
2005-04-01,129.0
2005-05-01,118.0
2005-06-01,-49.0
2005-07-01,-143.0
2005-08-01,189.0
2005-09-01,-98.0
2005-10-01,54.0
2005-11-01,16.0
2005-12-01,-212.0
2006-01-01,364.0
2006-02-01,87.0
2006-03-01,-143.0
2006-04-01,159.0
2006-05-01,-48.0
2006-06-01,223.0
2006-07-01,-59.0
2006-08-01,172.0
2006-09-01,-11.0
2006-10-01,77.0
2006-11-01,206.0
2006-12-01,-88.0
2007-01-01,-179.0
2007-02-01,-103.0
2007-03-01,242.0
2007-04-01,-165.0
2007-05-01,273.0
2007-06-01,62.0
2007-07-01,68.0
2007-08-01,-77.0
2007-09-01,155.0
2007-10-01,193.0
2007-11-01,-117.0
2007-12-01,192.0
2008-01-01,-148.0
2008-02-01,-210.0
2008-03-01,255.0
2008-04-01,139.0
2008-05-01,7.0
2008-06-01,68.0
2008-07-01,24.0
2008-08-01,-30.0
2008-09-01,173.0
2008-10-01,-151.0
2008-11-01,-157.0
2008-12-01,-4.0
2009-01-01,461.0
2009-02-01,-267.0
2009-03-01,-160.0
2009-04-01,112.0
2009-05-01,-57.0
2009-06-01,-188.0
2009-07-01,224.0
2009-08-01,-45.0
2009-09-01,-94.0
2009-10-01,-268.0
2009-11-01,215.0
2009-12-01,11.0
2010-01-01,15.0
2010-02-01,84.0
2010-03-01,267.0
2010-04-01,146.0
2010-05-01,-349.0
2010-06-01,60.0
2010-07-01,-69.0
2010-08-01,-32.0
2010-09-01,64.0
2010-10-01,401.0
2010-11-01,-79.0
2010-12-01,-41.0
2011-01-01,83.0
2011-02-01,148.0
2011-03-01,1.0
2011-04-01,-40.0
2011-05-01,-252.0
2011-06-01,454.0
2011-07-01,-204.0
2011-08-01,176.0
2011-09-01,56.0
2011-10-01,-20.0
2011-11-01,8.0
2011-12-01,-57.0
2012-01-01,166.0
2012-02-01,-46.0
2012-03-01,-12.0
2012-04-01,12.0
2012-05-01,218.0
2012-06-01,48.0
2012-07-01,-46.0
2012-08-01,122.0
2012-09-01,-24.0
2012-10-01,-53.0
2012-11-01,228.0
2012-12-01,262.0
2013-01-01,-79.0
2013-02-01,76.0
2013-03-01,-12.0
2013-04-01,27.0
2013-05-01,187.0
2013-06-01,-173.0
2013-07-01,317.0
2013-08-01,-172.0
2013-09-01,65.0
2013-10-01,-151.0
2013-11-01,197.0
2013-12-01,-82.0
2014-01-01,-138.0
2014-02-01,95.0
2014-03-01,-32.0
2014-04-01,103.0
2014-05-01,0.0
2014-06-01,-103.0
2014-07-01,-127.0
2014-08-01,105.0
2014-09-01,12.0
2014-10-01,143.0
2014-11-01,-260.0
2014-12-01,146.0
2015-01-01,57.0
2015-02-01,-125.0
2015-03-01,177.0
2015-04-01,16.0
2015-05-01,141.0
2015-06-01,34.0
2015-07-01,385.0
2015-08-01,-107.0
2015-09-01,116.0
2015-10-01,-15.0
2015-11-01,-112.0
2015-12-01,70.0
2016-01-01,342.0
2016-02-01,5.0
2016-03-01,-143.0
2016-04-01,161.0
2016-05-01,-314.0
2016-06-01,104.0
2016-07-01,-97.0
2016-08-01,212.0
2016-09-01,17.0
2016-10-01,153.0
2016-11-01,207.0
2016-12-01,-235.0
2017-01-01,24.0
2017-02-01,474.0
2017-03-01,-328.0
2017-04-01,156.0
2017-05-01,-13.0
2017-06-01,217.0
2017-07-01,-346.0
2017-08-01,98.0
2017-09-01,-278.0
2017-10-01,341.0
2017-11-01,-24.0
2017-12-01,-52.0
2018-01-01,-184.0
2018-02-01,264.0
2018-03-01,156.0
2018-04-01,-75.0
2018-05-01,210.0
2018-06-01,124.0
2018-07-01,108.0
2018-08-01,-40.0
2018-09-01,185.0
2018-10-01,-98.0
2018-11-01,219.0
2018-12-01,296.0
2019-01-01,73.0
2019-02-01,-229.0
2019-03-01,-12.0
